202203121951	   24
202203130209	  -20
202203130809	   18
202203131414	  -22
202203132034	   24
202203140249	  -20
202203140849	   18
202203141455	  -22
202203142114	   23
202203150326	  -19
202203150925	   18
202203151532	  -21
202203152150	   21
202203160359	  -17
202203160957	   17
202203161606	  -19
202203162222	   18
202203170426	  -15
202203171024	   15
202203171634	  -17
202203172248	   15
202203180447	  -12
202203181044	   14
202203181657	  -15
202203182308	   13
202203190502	  -11
202203191103	   14
202203191721	  -15
202203192329	   11
202203200521	  -11
202203201131	   15
202203201755	  -15
202203210002	   11
202203210556	  -12
202203211216	   17
202203211846	  -15
202203220052	   11
202203220650	  -14
202203221318	   18
202203221953	  -16
202203230159	   11
202203230800	  -15
202203231434	   20
202203232111	  -17
202203240317	   12
202203240920	  -17
202203241555	   22
202203242231	  -18
202203250435	   14
202203251039	  -20
202203251713	   25
202203252344	  -21
202203260546	   17
202203261152	  -23
202203261823	   27
202203270049	  -22
202203270649	   19
202203271257	  -25
202203271927	   28
202203280148	  -22
202203280746	   20
202203281356	  -26
202203282025	   27
202203290240	  -20
202203290837	   20
202203291449	  -25
202203292117	   24
202203300326	  -17
202203300921	   18
202203301537	  -23
202203302203	   20
202203310404	  -14
202203310959	   17
202203311620	  -20
202203312242	   15
202204010434	  -11
202204011032	   16
202204011659	  -17
202204012315	   11
202204020458	  -10
202204021106	   15
202204021739	  -14
202204022346	    8
202204030527	   -9
202204031148	   14
202204031827	  -12
202204040026	    6
202204040611	   -9
202204041245	   14
202204041928	  -10
202204050122	    6
202204050714	  -10
202204051359	   14
202204052042	  -10
202204060234	    6
202204060833	  -11
202204061518	   14
202204062156	  -10
202204070349	    7
202204070952	  -13
202204071631	   16
202204072300	  -12
202204080454	   10
202204081059	  -15
202204081732	   18
202204082354	  -14
202204090549	   13
202204091157	  -18
202204091824	   20
202204100041	  -16
202204100638	   16
202204101247	  -20
202204101910	   22
202204110123	  -18
202204110722	   18
202204111332	  -22
202204111953	   22
202204120204	  -19
202204120804	   19
202204121415	  -22
202204122034	   22
202204130242	  -18
202204130842	   19
202204131454	  -22
202204132112	   20
202204140318	  -17
202204140917	   18
202204141531	  -20
202204142147	   18
202204150348	  -15
202204150947	   17
202204151603	  -18
202204152216	   15
202204160410	  -13
202204161011	   16
202204161630	  -16
202204162238	   12
202204170428	  -12
202204171035	   16
202204171657	  -15
202204172300	   11
202204180450	  -12
202204181106	   16
202204181732	  -15
202204182333	   11
202204190527	  -13
202204191153	   18
202204191822	  -14
202204200021	   11
202204200622	  -15
202204201256	   19
202204201928	  -14
202204210127	   11
202204210733	  -16
202204211413	   20
202204212046	  -15
202204220245	   12
202204220855	  -18
202204221536	   21
202204222207	  -16
202204230406	   14
202204231018	  -21
202204231657	   23
202204232323	  -18
202204240522	   16
202204241135	  -23
202204241811	   25
202204250032	  -19
202204250630	   18
202204251246	  -25
202204251919	   26
202204260134	  -19
202204260732	   20
202204261350	  -26
202204262021	   24
202204270230	  -18
202204270828	   20
202204271449	  -25
202204272118	   21
202204280321	  -15
202204280920	   18
202204281545	  -22
202204282209	   16
202204290405	  -12
202204291005	   16
202204291635	  -18
202204292255	   12
202204300440	   -9
202204301045	   14
202204301720	  -14
202204302330	    8
202205010505	   -8
202205011121	   13
202205011801	  -11
202205012356	    5
202205020529	   -7
202205021159	   12
202205021841	   -8
202205030023	    4
202205030605	   -8
202205031248	   11
202205031927	   -7
202205040103	    4
202205040659	   -9
202205041347	   12
202205042020	   -7
202205050159	    5
202205050805	  -10
202205051451	   12
202205052117	   -8
202205060301	    7
202205060912	  -12
202205061551	   14
202205062210	  -10
202205070400	   10
202205071013	  -15
202205071645	   16
202205072259	  -12
202205080454	   13
202205081108	  -17
202205081735	   18
202205082346	  -14
202205090544	   15
202205091158	  -20
202205091821	   19
202205100030	  -16
202205100631	   18
202205101246	  -21
202205101906	   20
202205110113	  -18
202205110715	   19
202205111331	  -22
202205111950	   21
202205120155	  -18
202205120758	   20
202205121415	  -22
202205122032	   20
202205130234	  -17
202205130837	   20
202205131456	  -21
202205132110	   17
202205140308	  -16
202205140913	   19
202205141533	  -19
202205142144	   15
202205150336	  -14
202205150944	   18
202205151607	  -17
202205152211	   12
202205160401	  -14
202205161015	   18
202205161639	  -16
202205162238	   11
202205170429	  -14
202205171052	   18
202205171717	  -15
202205172311	   11
202205180509	  -16
202205181139	   19
202205181805	  -14
202205182358	   11
202205190604	  -17
202205191241	   19
202205191907	  -14
202205200100	   12
202205200713	  -18
202205201355	   20
202205202019	  -14
202205210215	   13
202205210833	  -20
202205211516	   21
202205212138	  -14
202205220335	   14
202205220957	  -21
202205221637	   21
202205222256	  -15
202205230454	   17
202205231118	  -23
202205231754	   22
202205240008	  -16
202205240608	   19
202205241233	  -25
202205241906	   22
202205250115	  -17
202205250716	   20
202205251343	  -25
202205252012	   21
202205260216	  -16
202205260820	   20
202205261448	  -24
202205262113	   18
202205270312	  -15
202205270918	   19
202205271549	  -21
202205272209	   15
202205280402	  -13
202205281012	   18
202205281646	  -17
202205282259	   11
202205290444	  -10
202205291100	   15
202205291737	  -13
202205292340	    7
202205300518	   -9
202205301142	   13
202205301820	  -10
202205310007	    5
202205310544	   -8
202205311218	   12
202205311853	   -7
202206010025	    4
202206010611	   -8
202206011253	   11
202206011920	   -6
202206020048	    4
202206020648	   -9
202206021332	   11
202206021950	   -6
202206030124	    6
202206030735	  -11
202206031415	   11
202206032027	   -7
202206040211	    8
202206040828	  -12
202206041502	   12
202206042111	   -9
202206050303	   10
202206050921	  -14
202206051550	   14
202206052158	  -11
202206060356	   13
202206061014	  -16
202206061639	   16
202206062246	  -13
202206070448	   15
202206071107	  -19
202206071728	   17
202206072334	  -15
202206080538	   18
202206081158	  -21
202206081817	   19
202206090022	  -17
202206090628	   20
202206091249	  -22
202206091905	   20
202206100108	  -18
202206100716	   22
202206101338	  -23
202206101952	   19
202206110152	  -18
202206110802	   22
202206111424	  -22
202206112035	   18
202206120232	  -18
202206120845	   22
202206121508	  -20
202206122114	   15
202206130308	  -17
202206130924	   21
202206131548	  -18
202206132147	   13
202206140340	  -17
202206141002	   21
202206141625	  -17
202206142218	   12
202206150415	  -17
202206151042	   21
202206151703	  -15
202206152253	   12
202206160457	  -19
202206161130	   21
202206161748	  -14
202206162338	   13
202206170550	  -20
202206171227	   20
202206171843	  -14
202206180035	   14
202206180655	  -21
202206181334	   20
202206181949	  -13
202206190145	   15
202206190811	  -21
202206191451	   19
202206192104	  -13
202206200304	   16
202206200934	  -22
202206201612	   19
202206202223	  -14
202206210426	   17
202206211058	  -22
202206211732	   19
202206212339	  -15
202206220545	   19
202206221217	  -23
202206221846	   19
202206230049	  -16
202206230659	   21
202206231331	  -23
202206231954	   18
202206240154	  -16
202206240806	   22
202206241438	  -23
202206242055	   16
202206250252	  -16
202206250907	   21
202206251539	  -21
202206252151	   14
202206260344	  -15
202206261003	   20
202206261634	  -17
202206262238	   11
202206270429	  -14
202206271052	   18
202206271723	  -14
202206272317	    9
202206280506	  -12
202206281134	   15
202206281802	  -11
202206282345	    7
202206290536	  -11
202206291208	   13
202206291830	   -8
202206300004	    6
202206300601	  -10
202206301236	   11
202206301849	   -6
202207010020	    6
202207010627	  -11
202207011302	   10
202207011908	   -6
202207020044	    7
202207020659	  -11
202207021331	   10
202207021934	   -7
202207030121	    9
202207030740	  -12
202207031408	   11
202207032011	   -8
202207040206	   11
202207040828	  -14
202207041453	   13
202207042057	  -11
202207050259	   13
202207050921	  -16
202207051544	   14
202207052148	  -13
202207060355	   16
202207061018	  -18
202207061637	   16
202207062242	  -15
202207070452	   19
202207071115	  -21
202207071732	   18
202207072336	  -18
202207080548	   21
202207081211	  -22
202207081825	   19
202207090028	  -19
202207090642	   24
202207091306	  -23
202207091917	   19
202207100118	  -20
202207100734	   25
202207101358	  -23
202207102004	   18
202207110204	  -21
202207110823	   25
202207111446	  -22
202207112047	   17
202207120246	  -21
202207120908	   25
202207121529	  -20
202207122124	   15
202207130324	  -21
202207130951	   24
202207131609	  -17
202207132158	   15
202207140402	  -21
202207141032	   23
202207141646	  -15
202207142234	   15
202207150445	  -22
202207151117	   21
202207151727	  -14
202207152316	   15
202207160535	  -22
202207161209	   20
202207161816	  -13
202207170010	   16
202207170636	  -22
202207171311	   19
202207171916	  -13
202207180116	   17
202207180748	  -21
202207181422	   17
202207182027	  -13
202207190233	   17
202207190909	  -21
202207191542	   16
202207192146	  -13
202207200358	   18
202207201035	  -21
202207201703	   16
202207202305	  -14
202207210521	   20
202207211157	  -21
202207211817	   16
202207220018	  -16
202207220636	   22
202207221309	  -22
202207221923	   16
202207230123	  -18
202207230743	   23
202207231413	  -21
202207232021	   16
202207240220	  -19
202207240842	   23
202207241510	  -20
202207242112	   15
202207250310	  -19
202207250935	   22
202207251559	  -18
202207252155	   13
202207260354	  -18
202207261020	   20
202207261641	  -15
202207262231	   11
202207270431	  -16
202207271100	   18
202207271716	  -12
202207272300	   10
202207280503	  -15
202207281133	   15
202207281743	   -9
202207282323	    9
202207290529	  -13
202207291159	   13
202207291803	   -8
202207292341	    8
202207300553	  -13
202207301221	   11
202207301819	   -7
202207302359	    9
202207310618	  -12
202207311244	   11
202207311841	   -8
202208010032	   10
202208010652	  -13
202208011316	   11
202208011914	   -9
202208020114	   12
202208020738	  -14
202208021400	   12
202208022001	  -11
202208030208	   14
202208030833	  -16
202208031453	   14
202208032057	  -13
202208040309	   17
202208040935	  -18
202208041553	   16
202208042158	  -16
202208050413	   20
202208051039	  -20
202208051653	   17
202208052258	  -19
202208060517	   23
202208061142	  -22
202208061752	   19
202208062356	  -22
202208070617	   26
202208071241	  -24
202208071847	   20
202208080051	  -24
202208080714	   28
202208081336	  -24
202208081938	   20
202208090142	  -25
202208090806	   28
202208091426	  -23
202208092023	   19
202208100228	  -25
202208100855	   27
202208101511	  -20
202208102103	   18
202208110310	  -25
202208110939	   26
202208111551	  -18
202208112139	   17
202208120351	  -25
202208121021	   23
202208121627	  -15
202208122214	   17
202208130432	  -24
202208131103	   21
202208131704	  -14
202208132255	   18
202208140519	  -23
202208141149	   19
202208141748	  -13
202208142345	   18
202208150616	  -22
202208151244	   16
202208151842	  -13
202208160048	   18
202208160724	  -20
202208161351	   15
202208161950	  -13
202208170205	   18
202208170844	  -19
202208171508	   13
202208172109	  -13
202208180331	   18
202208181009	  -18
202208181627	   14
202208182230	  -15
202208190455	   20
202208191128	  -19
202208191740	   15
202208192343	  -18
202208200608	   22
202208201237	  -20
202208201842	   16
202208210045	  -20
202208210711	   24
202208211335	  -20
202208211935	   17
202208220140	  -22
202208220806	   25
202208221425	  -20
202208222022	   17
202208230228	  -22
202208230854	   24
202208231509	  -18
202208232103	   17
202208240310	  -22
202208240936	   22
202208241548	  -16
202208242139	   16
202208250348	  -21
202208251014	   20
202208251622	  -14
202208252210	   14
202208260421	  -19
202208261046	   17
202208261650	  -12
202208262237	   13
202208270449	  -17
202208271114	   15
202208271713	  -10
202208272259	   12
202208280514	  -15
202208281137	   13
202208281732	   -9
202208282321	   11
202208290539	  -14
202208291200	   12
202208291753	   -9
202208292349	   12
202208300611	  -14
202208301230	   12
202208301827	  -10
202208310030	   13
202208310656	  -15
202208311314	   12
202208311915	  -12
202209010127	   15
202209010754	  -16
202209011411	   14
202209012015	  -14
202209020233	   18
202209020901	  -18
202209021515	   15
202209022122	  -17
202209030344	   21
202209031010	  -20
202209031621	   17
202209032229	  -21
202209040453	   24
202209041117	  -22
202209041724	   20
202209042332	  -24
202209050558	   28
202209051219	  -24
202209051822	   21
202209060031	  -27
202209060657	   30
202209061316	  -24
202209061914	   22
202209070125	  -29
202209070752	   30
202209071407	  -23
202209072002	   22
202209080214	  -29
202209080842	   29
202209081453	  -20
202209082044	   21
202209090259	  -28
202209090928	   26
202209091532	  -17
202209092122	   20
202209100341	  -27
202209101009	   22
202209101607	  -15
202209102158	   19
202209110422	  -25
202209111048	   19
202209111642	  -13
202209112238	   19
202209120506	  -22
202209121130	   16
202209121721	  -13
202209122325	   19
202209130558	  -20
202209131219	   14
202209131812	  -13
202209140026	   18
202209140702	  -18
202209141320	   12
202209141918	  -13
202209150141	   18
202209150818	  -16
202209151432	   12
202209152035	  -14
202209160304	   18
202209160938	  -16
202209161547	   13
202209162154	  -16
202209170425	   20
202209171052	  -17
202209171655	   15
202209172304	  -20
202209180534	   22
202209181154	  -18
202209181754	   17
202209190005	  -23
202209190632	   24
202209191248	  -19
202209191845	   19
202209200057	  -25
202209200723	   25
202209201334	  -20
202209201930	   20
202209210144	  -26
202209210808	   25
202209211416	  -19
202209212012	   21
202209220226	  -26
202209220849	   24
202209221454	  -18
202209222049	   20
202209230304	  -25
202209230927	   22
202209231529	  -17
202209232124	   19
202209240340	  -23
202209241001	   20
202209241601	  -15
202209242155	   17
202209250411	  -21
202209251032	   17
202209251628	  -13
202209252221	   16
202209260439	  -18
202209261058	   15
202209261651	  -11
202209262246	   15
202209270507	  -17
202209271123	   13
202209271715	  -11
202209272316	   15
202209280539	  -16
202209281154	   13
202209281749	  -12
202209282358	   16
202209290624	  -16
202209291238	   13
202209291839	  -13
202209300055	   17
202209300723	  -17
202209301336	   14
202209301942	  -16
202210010205	   19
202210010833	  -18
202210011443	   16
202210012053	  -19
202210020320	   22
202210020945	  -20
202210021552	   18
202210022205	  -23
202210030433	   25
202210031054	  -22
202210031658	   21
202210032312	  -27
202210040540	   28
202210041158	  -23
202210041758	   23
202210050014	  -30
202210050642	   30
202210051256	  -23
202210051854	   24
202210060111	  -32
202210060739	   30
202210061348	  -22
202210061944	   24
202210070204	  -32
202210070832	   28
202210071436	  -20
202210072030	   24
202210080252	  -30
202210080919	   24
202210081517	  -17
202210082111	   22
202210090336	  -27
202210091001	   20
202210091553	  -14
202210092149	   20
202210100418	  -23
202210101038	   16
202210101625	  -13
202210102228	   19
202210110459	  -20
202210111115	   13
202210111702	  -12
202210112313	   18
202210120546	  -17
202210121158	   12
202210121749	  -13
202210130010	   17
202210130643	  -15
202210131251	   11
202210131852	  -13
202210140120	   17
202210140750	  -14
202210141355	   11
202210142004	  -15
202210150236	   17
202210150901	  -14
202210151504	   13
202210152118	  -17
202210160350	   19
202210161007	  -15
202210161608	   16
202210162225	  -21
202210170453	   21
202210171105	  -17
202210171705	   18
202210172323	  -24
202210180549	   23
202210181156	  -19
202210181756	   21
202210190014	  -26
202210190637	   24
202210191243	  -20
202210191842	   23
202210200100	  -28
202210200722	   25
202210201325	  -21
202210201925	   24
202210210144	  -28
202210210804	   25
202210211406	  -21
202210212006	   24
202210220224	  -28
202210220844	   24
202210221444	  -20
202210222044	   23
202210230303	  -26
202210230921	   22
202210231519	  -18
202210232119	   21
202210240338	  -24
202210240955	   19
202210241550	  -16
202210242150	   20
202210250410	  -22
202210251025	   17
202210251618	  -14
202210252219	   18
202210260442	  -20
202210261054	   15
202210261646	  -14
202210262253	   18
202210270516	  -18
202210271127	   14
202210271722	  -14
202210272336	   19
202210280601	  -18
202210281209	   14
202210281812	  -16
202210290033	   19
202210290658	  -18
202210291306	   15
202210291915	  -18
202210300142	   21
202210300806	  -18
202210301413	   17
202210302028	  -21
202210310258	   23
202210310918	  -19
202210311523	   19
202210312142	  -25
202211010413	   25
202211011029	  -20
202211011632	   22
202211012252	  -28
202211020523	   28
202211021135	  -22
202211021736	   24
202211022358	  -31
202211030628	   29
202211031236	  -22
202211031836	   26
202211040100	  -33
202211040728	   28
202211041331	  -21
202211041931	   26
202211050157	  -32
202211050823	   26
202211051422	  -19
202211052022	   25
202211060249	  -30
202211060913	   22
202211061507	  -17
202211062107	   23
202211070337	  -26
202211070958	   18
202211071546	  -14
202211072149	   21
202211080421	  -22
202211081035	   14
202211081620	  -13
202211082229	   19
202211090501	  -18
202211091108	   11
202211091655	  -12
202211092312	   17
202211100541	  -15
202211101143	   10
202211101738	  -13
202211102359	   16
202211110627	  -13
202211111227	   11
202211111832	  -14
202211120100	   16
202211120721	  -12
202211121321	   12
202211121935	  -16
202211130205	   16
202211130819	  -13
202211131421	   14
202211132041	  -18
202211140309	   17
202211140918	  -14
202211141521	   16
202211142143	  -20
202211150408	   19
202211151014	  -16
202211151617	   19
202211152240	  -23
202211160502	   21
202211161105	  -18
202211161709	   22
202211162331	  -26
202211170551	   23
202211171153	  -20
202211171758	   25
202211180019	  -28
202211180638	   24
202211181239	  -21
202211181844	   26
202211190105	  -29
202211190723	   25
202211191323	  -22
202211191928	   27
202211200149	  -29
202211200806	   24
202211201405	  -22
202211202009	   26
202211210231	  -28
202211210847	   23
202211211444	  -20
202211212048	   25
202211220310	  -27
202211220924	   21
202211221519	  -19
202211222125	   24
202211230347	  -24
202211230958	   18
202211231551	  -17
202211232159	   22
202211240422	  -22
202211241030	   17
202211241624	  -17
202211242236	   22
202211250459	  -20
202211251104	   16
202211251702	  -18
202211252320	   22
202211260541	  -19
202211261145	   16
202211261750	  -19
202211270014	   22
202211270634	  -18
202211271238	   17
202211271851	  -21
202211280119	   22
202211280737	  -18
202211281342	   18
202211282002	  -23
202211290233	   23
202211290847	  -18
202211291453	   20
202211292118	  -26
202211300349	   24
202211301000	  -19
202211301605	   23
202211302233	  -28
202212010504	   25
202212011110	  -20
202212011715	   25
202212012344	  -31
202212020613	   25
202212021216	  -20
202212021821	   27
202212030051	  -32
202212030717	   25
202212031316	  -20
202212031922	   27
202212040153	  -31
202212040816	   23
202212041411	  -19
202212042018	   27
202212050250	  -28
202212050909	   20
202212051501	  -17
202212052109	   25
202212060341	  -25
202212060956	   17
202212061544	  -16
202212062156	   22
202212070427	  -21
202212071034	   13
202212071622	  -14
202212072237	   19
202212080505	  -17
202212081106	   11
202212081656	  -14
202212082316	   17
202212090538	  -14
202212091134	   10
202212091732	  -14
202212092355	   16
202212100612	  -12
202212101207	   11
202212101816	  -15
202212110040	   15
202212110650	  -12
202212111249	   13
202212111906	  -16
202212120130	   14
202212120736	  -12
202212121339	   14
202212122002	  -17
202212130224	   15
202212130827	  -13
202212131434	   17
202212132059	  -19
202212140319	   16
202212140920	  -15
202212141529	   19
202212142155	  -21
202212150413	   18
202212151014	  -17
202212151623	   21
202212152248	  -24
202212160506	   20
202212161105	  -19
202212161715	   24
202212162340	  -26
202212170556	   22
202212171156	  -21
202212171805	   26
202212180029	  -28
202212180645	   23
202212181244	  -22
202212181854	   28
202212190118	  -29
202212190732	   23
202212191330	  -22
202212191940	   28
202212200204	  -29
202212200817	   23
202212201414	  -22
202212202024	   28
202212210248	  -28
202212210858	   21
202212211453	  -21
202212212105	   27
202212220328	  -26
202212220935	   20
202212221529	  -21
202212222144	   26
202212230405	  -23
202212231008	   18
202212231605	  -21
202212232222	   25
202212240442	  -21
202212241042	   18
202212241644	  -22
202212242305	   24
202212250522	  -20
202212251122	   18
202212251731	  -23
202212252356	   23
202212260609	  -19
202212261211	   19
202212261829	  -24
202212270056	   22
202212270706	  -18
202212271311	   20
202212271937	  -24
202212280206	   21
202212280813	  -17
202212281422	   21
202212282054	  -25
202212290323	   20
202212290928	  -17
202212291538	   23
202212292214	  -26
202212300443	   20
202212301044	  -17
202212301655	   25
202212302332	  -28
202212310558	   21
202212311156	  -18
202212311808	   26
